2025-09-02 23:50:59,371 [INFO] Compiling ASN.1 schema: description.asn
2025-09-02 23:51:00,560 [WARNING] Decoding failed at offset 5451: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '61'. (At offset: 2)
2025-09-02 23:51:00,561 [WARNING] Decoding failed at offset 5460: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '6f'. (At offset: 2)
2025-09-02 23:51:00,570 [WARNING] Decoding failed at offset 5526: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '0a'. (At offset: 2)
2025-09-02 23:51:00,572 [WARNING] Decoding failed at offset 5544: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '0a'. (At offset: 2)
2025-09-02 23:51:00,572 [WARNING] Decoding failed at offset 5564: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '31'. (At offset: 2)
2025-09-02 23:51:00,572 [WARNING] Decoding failed at offset 5566: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '30'. (At offset: 2)
2025-09-02 23:51:00,578 [WARNING] Decoding failed at offset 5688: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '0a'. (At offset: 2)
2025-09-02 23:51:00,581 [WARNING] Decoding failed at offset 5779: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '2e'. (At offset: 2)
2025-09-02 23:51:00,598 [WARNING] Decoding failed at offset 5975: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '0a'. (At offset: 2)
2025-09-02 23:51:00,604 [WARNING] Decoding failed at offset 5996: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '35'. (At offset: 2)
2025-09-02 23:51:00,606 [WARNING] Decoding failed at offset 6000: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '0a'. (At offset: 2)
2025-09-02 23:51:00,608 [WARNING] Decoding failed at offset 6021: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '2f'. (At offset: 2)
2025-09-02 23:51:00,620 [WARNING] Decoding failed at offset 6032: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '3a'. (At offset: 2)
2025-09-02 23:51:00,620 [WARNING] Decoding failed at offset 6064: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '0a'. (At offset: 2)
2025-09-02 23:51:00,627 [WARNING] Decoding failed at offset 6087: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '2f'. (At offset: 2)
